Ticker,Name,Market Cap,Sector,Industry
ORP.AX,ORPHEUSURA FPO [ORP],9491760,Basic Materials,Other Industrial Metals & Mining
OSL.AX,ONCOSIL FPO [OSL],23032900,Healthcare,Medical Devices
OSM.AX,OSMOND FPO [OSM],42162284,Basic Materials,Other Precious Metals & Mining
OSX.AX,OSTEOPORE FPO [OSX],4088035,Healthcare,Medical Instruments & Supplies
OVT.AX,OVANTILTD FPO [OVT],41967896,Technology,Software - Infrastructure
OXT.AX,"OXT.AX,0P0001OBF1,0",N/A,N/A,N/A
OZM.AX,OZAURUM FPO [OZM],5127512,Basic Materials,Gold
OZZ.AX,"OZZ.AX,0P0001MTXL,0",N/A,N/A,N/A
PAB.AX,PATRYS FPO [PAB],6172350,Healthcare,Biotechnology
PAC.AX,PACCURRENT FPO [PAC],618539200,Financial Services,Asset Management
PAI.AX,PLAT ASIA FPO [PAI],377492832,Financial Services,Asset Management
PAR.AX,PARA BIO FPO [PAR],163560176,Healthcare,Biotechnology
PAT.AX,PATRIOTLIT FPO [PAT],5815228,Basic Materials,Other Industrial Metals & Mining
PBH.AX,POINTSBET FPO [PBH],334684704,Consumer Cyclical,Gambling
PBL.AX,PARABELLUM FPO [PBL],3426500,Basic Materials,Other Industrial Metals & Mining
PCG.AX,PENGANA FPO [PCG],94023112,Financial Services,Asset Management
PCI.AX,PERPCREDIT UNITS [PCI],N/A,N/A,N/A
PCK.AX,PAINCHEK FPO [PCK],48809520,Healthcare,Health Information Services
PCL.AX,PANCONT FPO [PCL],138322032,Energy,Oil & Gas E&P
PCX.AX,PENGNAGLBL UNITS [PCX],N/A,N/A,N/A
PDI.AX,PREDICTIVE FPO [PDI],575970496,Basic Materials,Gold
PDN.AX,PALADIN FPO [PDN],3155369984,Energy,Uranium
PE1.AX,PENGANAPET UNITS [PE1],363344192,Financial,Asset Management
PEB.AX,PACIFIC ED FPO NZX [PEB],113668248,Healthcare,Diagnostics & Research
PEC.AX,PERPET RES FPO [PEC],13221569,Basic Materials,Other Industrial Metals & Mining
PEK.AX,PEAKRARE FPO [PEK],38483948,Basic Materials,Other Industrial Metals & Mining
PEN.AX,PENINSULA FPO [PEN],210718224,Energy,Uranium
PER.AX,PERCHERON FPO [PER],9786960,Healthcare,Drug Manufacturers - Specialty & Generic
PET.AX,"PET.AX,0P00006WT9,0",N/A,N/A,N/A
PEX.AX,PEEL MNG FPO [PEX],63919348,Basic Materials,Other Industrial Metals & Mining
PFE.AX,PANTERA FPO [PFE],7106760,Basic Materials,Other Industrial Metals & Mining
PFG.AX,PRIME FIN. FPO [PFG],52246528,Financial Services,Asset Management
PFP.AX,PROPEL FP FPO [PFP],801536000,Consumer Cyclical,Personal Services
PFT.AX,PURE FOODS FPO [PFT],2843946,Consumer Defensive,Packaged Foods
PGC.AX,PARAGON FPO [PGC],777995648,Healthcare,Medical Distribution
PGD.AX,PEREGOLD FPO [PGD],10860544,Basic Materials,Gold
PGF.AX,PMGLOBAL FPO [PGF],1096790912,Financial Services,Asset Management
PGH.AX,PACT GROUP FPO [PGH],280596352,Consumer Cyclical,Packaging & Containers
PGM.AX,PLATINA FPO [PGM],13086780,Basic Materials,Other Precious Metals & Mining
PGO.AX,PACGOLD FPO [PGO],9859050,Basic Materials,Gold
PGY.AX,PILOT FPO [PGY],8272849,Energy,Oil & Gas E&P
PH2.AX,PUREHYDRO FPO [PH2],40078884,Energy,Oil & Gas E&P
PHL.AX,PROPELL FPO [PHL],5288421,Financial Services,Credit Services
PHO.AX,PHOSCO FPO [PHO],19865440,Basic Materials,Other Industrial Metals & Mining
PHX.AX,PHARMX FPO [PHX],46085040,Healthcare,Health Information Services
PIA.AX,PENGANA IN FPO [PIA],303464128,Financial Services,Asset Management
PIC.AX,PERPEQUITY FPO [PIC],452512384,Financial Services,Asset Management
PIL.AX,PEPPERMINT FPO [PIL],10794300,Technology,Software - Infrastructure
PIM.AX,PIMINERALS FPO [PIM],2727798,Basic Materials,Other Industrial Metals & Mining
PIQ.AX,PROTEOMICS FPO [PIQ],90392072,Healthcare,Biotechnology
PKD.AX,PARKD LTD FPO [PKD],2184294,Industrials,Engineering & Construction
PKO.AX,PEAKO LTD FPO [PKO],3285420,Basic Materials,Other Precious Metals & Mining
PL3.AX,PATAGONIAL FPO [PL3],6361162,Basic Materials,Other Industrial Metals & Mining
PL8.AX,PLATO INMX FPO [PL8],935795072,Financial Services,Asset Management
PLC.AX,PREMIER1 FPO [PLC],2208366,Basic Materials,Other Industrial Metals & Mining
PLG.AX,PEARL GULL FPO [PLG],2659046,Basic Materials,Steel
PLL.AX,PIEDMONT CDI FORUS [PLL],318479008,Basic Materials,Other Industrial Metals & Mining
PLN.AX,PIONEERLIT FPO [PLN],9122919,Basic Materials,Other Industrial Metals & Mining
PLS.AX,PILBARAMIN FPO [PLS],6597178368,Basic Materials,Other Industrial Metals & Mining
PLT.AX,PLENTI GRP FPO [PLT],116885064,Financial Services,Credit Services
PLY.AX,PLAYSIDE FPO [PLY],174475248,Communication Services,Electronic Gaming & Multimedia
PMC.AX,PLATINUM FPO [PMC],415992384,Financial Services,Asset Management
PME.AX,PROMEDICUS FPO [PME],28045443072,Healthcare,Health Information Services
PMT.AX,PATRIOTBAT CDI 10:1 [PMT],545117632,Basic Materials,Other Industrial Metals & Mining
PMV.AX,PREM INV. FPO [PMV],5271366656,Consumer Cyclical,Apparel Retail
PNC.AX,PIONEER CR FPO [PNC],93218176,Financial Services,Credit Services
PNI.AX,PINNACLE FPO [PNI],5452765696,Financial Services,Asset Management
PNM.AX,PACIFICNML FPO [PNM],10103832,Basic Materials,Gold
PNN.AX,POWERMIN FPO [PNN],10474660,Basic Materials,Other Industrial Metals & Mining
PNR.AX,PANTORO FPO [PNR],677673088,Basic Materials,Gold
PNT.AX,PANTHER FPO [PNT],2481710,Basic Materials,Other Precious Metals & Mining
PNV.AX,POLYNOVO FPO [PNV],1436953344,Healthcare,Medical Devices
PO3.AX,"PO3.AX,0P0000RYUY,0",N/A,N/A,N/A
POD.AX,PODIUM FPO [POD],19895156,Basic Materials,Other Industrial Metals & Mining
POL.AX,POLYMETALS FPO [POL],171947664,Basic Materials,Gold
POS.AX,POSEIDON FPO [POS],16815520,Basic Materials,Other Industrial Metals & Mining
PPC.AX,PEET FPO [PPC],693044032,Real Estate,Real Estate - Development
PPE.AX,PEOPLEINFR FPO [PPE],101208960,Industrials,Staffing & Employment Services
PPG.AX,PRO PAC FPO [PPG],3997136,Consumer Cyclical,Packaging & Containers
PPL.AX,PUREPROFIL FPO [PPL],38259208,Communication Services,Advertising Agencies
PPM.AX,PEPPERMONE FPO [PPM],637960832,Financial Services,Credit Services
PPS.AX,PRAEMIUM FPO [PPS],332011936,Financial Services,Capital Markets
PPT.AX,PERPETUAL FPO [PPT],2302796288,Financial Services,Asset Management
PPY.AX,PAPYRUS FPO [PPY],7728630,Consumer Cyclical,Packaging & Containers
PR1.AX,PURERESOUR FPO [PR1],5060968,Basic Materials,Other Industrial Metals & Mining
PR2.AX,PR2MINERAL FPO [PR2],10835264,Basic Materials,Other Industrial Metals & Mining
PRG.AX,PRL GLOBAL FPO [PRG],145054160,Industrials,Integrated Freight & Logistics
PRL.AX,"PRL.AX,0P00006XUX,0",N/A,N/A,N/A
PRM.AX,PROMINENCE FPO [PRM],1556708,Energy,Oil & Gas E&P
PRN.AX,PERENTI FPO [PRN],1309870848,Basic Materials,Other Industrial Metals & Mining
PRO.AX,PROPHECY FPO [PRO],40862376,Technology,Software - Application
PRS.AX,PROSPECH FPO [PRS],9535953,Basic Materials,Other Precious Metals & Mining
PRU.AX,PERSEUS FPO [PRU],3640835328,Basic Materials,Gold
PRX.AX,PRODGOL FPO [PRX],6350120,Basic Materials,Gold
PSC.AX,PROSPECRES FPO [PSC],52598612,Basic Materials,Other Industrial Metals & Mining
PSL.AX,PATERSONS FPO [PSL],6840570,Basic Materials,Other Industrial Metals & Mining
PSQ.AX,PACSMILES FPO [PSQ],315490048,Healthcare,Medical Care Facilities
PTL.AX,PRESTAL FPO [PTL],15682320,Consumer Defensive,Household & Personal Products
PTM.AX,PLAT MGMT FPO [PTM],404606048,Financial Services,Asset Management
PTN.AX,PAT RES FPO [PTN],91694408,Basic Materials,Gold
PTR.AX,PETRATHERM FPO [PTR],111310920,Basic Materials,Other Precious Metals & Mining
PTX.AX,PRESCIENT FPO [PTX],38655360,Healthcare,Biotechnology
PUA.AX,PEAKMINLTD FPO [PUA],20416882,Basic Materials,Other Precious Metals & Mining
PUR.AX,PURSUITMIN FPO [PUR],7761325,Basic Materials,Other Industrial Metals & Mining
PV1.AX,PROVARIS FPO [PV1],15111447,Energy,Oil & Gas E&P
PVE.AX,PO VALLEY FPO [PVE],42881520,Energy,Oil & Gas E&P
PVL.AX,POWERHOUSE FPO NZ [PVL],13587058,Financial Services,Asset Management
PVT.AX,PVTMETALS FPO [PVT],7257808,Basic Materials,Other Industrial Metals & Mining
PVW.AX,PVWRESLTD FPO [PVW],2983574,Basic Materials,Gold
PWH.AX,PWR HLDING FPO [PWH],770320256,Consumer Cyclical,Auto Parts
PWN.AX,PARKWAY FPO [PWN],30438208,Industrials,Pollution & Treatment Controls
PWR.AX,PETERWA FPO [PWR],263551680,Consumer Cyclical,Auto & Truck Dealerships
PXA.AX,PEXAGROUP FPO [PXA],2322706944,Technology,Software - Application
PXX.AX,POLARX FPO [PXX],14253000,Basic Materials,Other Industrial Metals & Mining
PYC.AX,PYC THERAP FPO [PYC],597258240,Healthcare,Biotechnology
QAL.AX,QUALITAS FPO [QAL],834483776,Financial Services,Asset Management
QAN.AX,QANTAS FPO [QAN],14133287936,Industrials,Airlines
QBE.AX,QBE INSUR. FPO [QBE],29310332928,Financial Services,Insurance - Property & Casualty
QEM.AX,QEMLIMITED FPO [QEM],11640874,Energy,Oil & Gas E&P
QFE.AX,QUICKFEE FPO [QFE],37602620,Technology,Software - Infrastructure
QGL.AX,QNTMGRPHTE FPO [QGL],169044608,Basic Materials,Other Industrial Metals & Mining
QHL.AX,QUICKSTEP FPO [QHL],40166672,Industrials,Aerospace & Defense
QML.AX,QMINES FPO [QML],16497840,Basic Materials,Other Precious Metals & Mining
QOR.AX,QORIALIMIT FPO [QOR],598731392,Technology,Software - Infrastructure
QPM.AX,QLDPACIFIC FPO [QPM],168925760,Energy,Oil & Gas E&P
QRI.AX,QUAL RE IF UNITS [QRI],780686656,Financial,Asset Management
QUB.AX,QUBE FPO [QUB],7092928512,Industrials,Integrated Freight & Logistics
QUE.AX,QUESTE FPO [QUE],1218253,Financial Services,Asset Management
QXR.AX,QXRESOURCE FPO [QXR],5120320,Basic Materials,Other Industrial Metals & Mining
R8R.AX,REGENER8 FPO [R8R],7406625,Basic Materials,Gold
RAC.AX,RACEONCO FPO [RAC],222352624,Healthcare,Biotechnology
RAD.AX,RADIOPHARM FPO [RAD],77022752,Healthcare,Biotechnology
RAG.AX,RAGNAR FPO [RAG],9479719,Basic Materials,Other Industrial Metals & Mining
RAN.AX,"RAN.AX,0P00018E9B,0",N/A,N/A,N/A
RAS.AX,RAGUSA FPO [RAS],1711188,Basic Materials,Gold
RAU.AX,RESOURO CDI 1:1 [RAU],18113400,Basic Materials,Gold
RB6.AX,RUBIX FPO [RB6],5161800,Basic Materials,Other Precious Metals & Mining
RBD.AX,RESTBRANNZ FPO NZX [RBD],468348736,Consumer Cyclical,Restaurants
RBR.AX,RBR GROUP FPO [RBR],2580280,Industrials,Specialty Business Services
RBX.AX,RESOURCE B FPO [RBX],4146623,Basic Materials,Gold
RC1.AX,REDCASTLE FPO [RC1],5948536,Basic Materials,Gold
RCE.AX,RECCE LTD FPO [RCE],110139200,Healthcare,Biotechnology
RCL.AX,READCLOUD FPO [RCL],11515374,Technology,Software - Application
RCR.AX,RINCONRES FPO [RCR],3218181,Basic Materials,Other Precious Metals & Mining
RCT.AX,REEFCASINO UNIT [RCT],141786288,Consumer Cyclical,Resorts & Casinos
RDG.AX,RESDEV FPO [RDG],56066340,Industrials,Engineering & Construction
RDM.AX,RED METAL FPO [RDM],43158956,Basic Materials,Other Industrial Metals & Mining
RDN.AX,RAIDEN RES FPO [RDN],51763348,Basic Materials,Other Precious Metals & Mining
RDS.AX,REDSTONE FPO [RDS],2776134,Basic Materials,Copper
RDX.AX,REDOX LTD FPO [RDX],2226343168,Basic Materials,Chemicals
RDY.AX,READYTECH FPO [RDY],389187200,Technology,Software - Application
REA.AX,REA GROUP FPO [REA],31620882432,Communication Services,Internet Content & Information
REC.AX,RECHARGE FPO [REC],4616820,Basic Materials,Other Industrial Metals & Mining
REE.AX,RARE X FPO [REE],8008460,Basic Materials,Other Industrial Metals & Mining
REG.AX,REG HEALTH FPO [REG],1927993600,Healthcare,Medical Care Facilities
REH.AX,REECE FPO [REH],14579858432,Industrials,Industrial Distribution
REM.AX,REMSENSE FPO [REM],4146500,Technology,Information Technology Services
REP.AX,REPESSPROP STAPLED [REP],292605920,Financial Services,Asset Management
REX.AX,REG EX HLD FPO [REX],64546164,Industrials,Airlines
REY.AX,REY RES FPO [REY],7616195,Energy,Thermal Coal
REZ.AX,RES&EN GRP FPO [REZ],18805892,Basic Materials,Gold
RF1.AX,REGAL INV UNITS [RF1],N/A,N/A,N/A
RFA.AX,RAREFOODS FPO [RFA],7343541,Consumer Defensive,Farm Products
RFF.AX,RURALFUNDS STAPLED [RFF],668374976,Real Estate,REIT - Specialty
RFG.AX,RTL FOOD FPO [RFG],142057216,Consumer Cyclical,Restaurants
RFT.AX,RECTIFIER FPO [RFT],13827800,Industrials,Electrical Equipment & Parts
RFX.AX,REDFLOW FPO [RFX],25635548,Industrials,Electrical Equipment & Parts
RG8.AX,REGALASIAN FPO [RG8],N/A,N/A,N/A
RGL.AX,RIVERSGOLD FPO [RGL],5051130,Basic Materials,Gold
RGN.AX,REGION GP STAPLED [RGN],2418727936,Real Estate,REIT - Retail
RGT.AX,ARGENTBIO FPO [RGT],11397183,Healthcare,Drug Manufacturers - Specialty & Generic
RHC.AX,RAMSAY FPO [RHC],7770937344,Healthcare,Medical Care Facilities
RHI.AX,REDHILLMIN FPO [RHI],260358048,Basic Materials,Other Industrial Metals & Mining
RHK.AX,REDHAWK FPO [RHK],153854480,Basic Materials,Other Industrial Metals & Mining
RHT.AX,RESONANCE FPO [RHT],23900032,Healthcare,Health Information Services
RHY.AX,RHYTHM BIO FPO [RHY],24389342,Healthcare,Diagnostics & Research
RIC.AX,RIDLEY FPO [RIC],865382400,Consumer Defensive,Packaged Foods
RIE.AX,RIEDEL RES FPO [RIE],1834671,Basic Materials,Other Industrial Metals & Mining
RIL.AX,REDIVIUM FPO [RIL],13609441,Basic Materials,Other Industrial Metals & Mining
RIM.AX,RIMFIRE FPO [RIM],89505192,Basic Materials,Other Precious Metals & Mining
RIO.AX,RIO TINTO FPO [RIO],193331675136,Basic Materials,Other Industrial Metals & Mining
RKN.AX,RECKON FPO [RKN],66844048,Technology,Software - Application
RKT.AX,ROCKETDNA FPO [RKT],11501802,Technology,Computer Hardware
RLC.AX,REEDYLC FPO [RLC],2330121,Basic Materials,Other Industrial Metals & Mining
RLF.AX,RLFAGTECH FPO [RLF],7086144,Basic Materials,Agricultural Inputs
RLG.AX,ROOLIFEGRO FPO [RLG],5980149,Technology,Software - Application
RLL.AX,RAPIDLITH FPO [RLL],4234310,Basic Materials,Other Industrial Metals & Mining
RLT.AX,RENERGEN CDI 1:1 [RLT],62128220,Energy,Oil & Gas E&P
RMC.AX,RESIMAC FPO [RMC],400000000,Financial Services,Mortgage Finance
RMD.AX,RESMED CDI 10:1 [RMD],55609905152,Healthcare,Medical Instruments & Supplies
RMI.AX,RES MINING FPO [RMI],4566436,Basic Materials,Other Industrial Metals & Mining
RML.AX,RESOLMIN FPO [RML],2479279,Basic Materials,Other Industrial Metals & Mining
RMS.AX,RAMELIUS FPO [RMS],2517943808,Basic Materials,Gold
RMX.AX,REDMOUNT FPO [RMX],4184622,Basic Materials,Gold
RMY.AX,RMA GLOBAL FPO [RMY],26573280,Communication Services,Internet Content & Information
RND.AX,RAND MIN FPO [RND],80763920,Basic Materials,Gold
RNE.AX,RENUENERGY FPO [RNE],1771650,Utilities,Utilities - Renewable
RNT.AX,RENTDOTCOM FPO [RNT],14405115,Communication Services,Internet Content & Information
RNU.AX,RENASCOR FPO [RNU],152521808,Basic Materials,Other Industrial Metals & Mining
RNV.AX,RENERVE FPO [RNV],20566510,N/A,N/A
RNX.AX,RENEGADE FPO [RNX],6420000,Basic Materials,Other Industrial Metals & Mining
ROC.AX,ROCKETBOOT FPO [ROC],8301779,Technology,Software - Application
ROG.AX,RED SKY. FPO [ROG],32533380,Energy,Oil & Gas E&P
RON.AX,RONIN FPO [RON],7469375,Basic Materials,Other Precious Metals & Mining
RPG.AX,RAPTIS FPO [RPG],1528420,Real Estate,Real Estate - Diversified
RPL.AX,REGALPTNRS FPO [RPL],1254128384,Financial Services,Asset Management
RPM.AX,RPMAUTOGRP FPO [RPM],17892930,Consumer Cyclical,Auto Parts
RR1.AX,REACHRES FPO [RR1],7869878,Basic Materials,Gold
RRL.AX,REGIS FPO [RRL],2085119360,Basic Materials,Gold
RRR.AX,REVOLVER FPO [RRR],6281852,Basic Materials,Copper
RSG.AX,RESOLUTE FPO [RSG],883555712,Basic Materials,Gold
RSH.AX,RESPIRI FPO [RSH],106742392,Healthcare,Medical Devices
RTG.AX,RTG MINING CDI 1:1 [RTG],31591202,Basic Materials,Other Industrial Metals & Mining
RTH.AX,RAS TECH FPO [RTH],40623520,Technology,Software - Infrastructure
RTR.AX,RUMBLE FPO [RTR],40371928,Basic Materials,Other Industrial Metals & Mining
RUL.AX,RPMGLOBAL FPO [RUL],646762496,Technology,Software - Application
RVT.AX,RICHMONDVA FPO [RVT],42148268,Basic Materials,Other Industrial Metals & Mining
RWC.AX,RWC CORP FPO [RWC],3939868928,Industrials,Building Products & Equipment
RWD.AX,REWARD MIN FPO [RWD],17304300,Basic Materials,Other Industrial Metals & Mining
RWL.AX,RUBICON FPO [RWL],81836304,Utilities,Utilities - Regulated Water
RXH.AX,"RXH.AX,0P00014D07,0",N/A,N/A,N/A
RXL.AX,ROX RES FPO [RXL],121007616,Basic Materials,Gold
RYD.AX,RYDERCAP FPO [RYD],105909696,Financial Services,Asset Management
RZI.AX,RAIZINVEST FPO [RZI],63189004,Technology,Software - Infrastructure
S2R.AX,S2RESOURCE FPO [S2R],34870064,Basic Materials,Other Industrial Metals & Mining
S32.AX,SOUTH32 FPO [S32],15305881600,Basic Materials,Other Industrial Metals & Mining
S66.AX,STAR COMBO FPO [S66],18911622,Consumer Defensive,Household & Personal Products
SAN.AX,SAGALIO EN FPO [SAN],1023300,Energy,Oil & Gas E&P
SB2.AX,SALTERBROS FPO [SB2],104525400,Financial Services,Asset Management
SBM.AX,ST.BARBARA FPO [SBM],303198016,Basic Materials,Gold
SBR.AX,SABRE RES. FPO [SBR],3536657,Basic Materials,Other Industrial Metals & Mining
SBW.AX,SHEKEL FPO [SBW],5893550,Technology,Scientific & Technical Instruments
SCG.AX,SCENTRE STAPLED [SCG],18518228992,Real Estate,REIT - Retail
SCN.AX,SCORPION FPO [SCN],6551296,Basic Materials,Other Precious Metals & Mining
SCP.AX,SCALARE FPO [SCP],12499662,N/A,N/A
SCT.AX,"SCT.AX,0P0001ABI2,0",N/A,N/A,N/A
SDF.AX,STEADFAST FPO [SDF],6294790656,Financial Services,Insurance Brokers
SDI.AX,SDI FPO [SDI],133724248,Healthcare,Medical Instruments & Supplies
SDR.AX,SITEMINDER FPO [SDR],1627848320,Technology,Software - Application
SDV.AX,SCIDEV FPO [SDV],106449280,Basic Materials,Specialty Chemicals
SEC.AX,SPHERIA EC FPO [SEC],137531952,Financial Services,Asset Management
SEG.AX,SPORTS ENT FPO [SEG],61040320,Communication Services,Broadcasting
SEK.AX,SEEK FPO [SEK],7767971328,Communication Services,Internet Content & Information
SEN.AX,SENETAS FPO [SEN],43341208,Technology,Software - Infrastructure
SEQ.AX,SEQUOIA FPO [SEQ],49028588,Financial Services,Financial Conglomerates
SER.AX,STRATEGIC FPO [SER],5368264,Basic Materials,Other Industrial Metals & Mining
SFC.AX,SCHAFFER FPO [SFC],293561280,Consumer Cyclical,Auto Parts
SFG.AX,SEAFARMS FPO [SFG],4836600,Consumer Defensive,Farm Products
SFM.AX,SANTAFEMIN FPO [SFM],2330201,Basic Materials,Gold
SFR.AX,SANDFIRE FPO [SFR],4499896320,Basic Materials,Copper
SFX.AX,SHEFF RES FPO [SFX],63168796,Basic Materials,Other Industrial Metals & Mining
SGA.AX,SARYTOGAN FPO [SGA],10473183,Basic Materials,Other Industrial Metals & Mining
SGF.AX,SGFLEET FPO [SGF],1169588736,Industrials,Rental & Leasing Services
SGH.AX,SGHLIMITED FPO [SGH],18844008448,N/A,N/A
SGI.AX,STEALTH FPO [SGI],47398364,Industrials,Industrial Distribution
SGLLV.AX,SUNRICE B LTDVOTE [SGLLV],659847296,Consumer Defensive,Farm Products
SGM.AX,SIMS METAL FPO [SGM],2585650688,Basic Materials,Steel
SGP.AX,STOCKLAND. STAPLED [SGP],11577774080,Real Estate,REIT - Diversified
SGQ.AX,ST GEORGE FPO [SGQ],28486420,Basic Materials,Other Industrial Metals & Mining
SGR.AX,STAR ENT FPO [SGR],315554784,Consumer Cyclical,Resorts & Casinos
SHA.AX,SHAPE AUST FPO [SHA],242118960,Industrials,Engineering & Construction
SHE.AX,STONEHORSE FPO [SHE],4106760,Energy,Oil & Gas E&P
SHG.AX,SINGHEALTH FPO [SHG],51915152,Healthcare,Health Information Services
SHJ.AX,SHINE CORP FPO [SHJ],133018272,Consumer Cyclical,Personal Services
SHL.AX,SONIC HLTH FPO [SHL],13446507520,Healthcare,Diagnostics & Research
SHM.AX,SHRIRO FPO [SHM],72311776,Consumer Cyclical,Specialty Retail
SHN.AX,SUNMETALS FPO [SHN],11113481,Basic Materials,Other Industrial Metals & Mining
SHO.AX,SPORTSH FPO [SHO],13166028,Communication Services,Internet Content & Information
SHP.AX,SOUTH HARZ FPO [SHP],11580030,Basic Materials,Other Industrial Metals & Mining
SHV.AX,SELECT FPO [SHV],655117888,Consumer Defensive,Packaged Foods
SIG.AX,SIGMAHEALT FPO [SIG],4895609856,Healthcare,Medical Distribution
SIO.AX,SIMONDS FPO [SIO],59384488,Consumer Cyclical,Residential Construction
SIQ.AX,SMARTGROUP FPO [SIQ],1048264704,Industrials,Specialty Business Services
SIS.AX,SIMBLE FPO [SIS],4181649,Technology,Software - Application
SIT.AX,SITE GROUP FPO [SIT],6514980,Consumer Defensive,Education & Training Services
SIV.AX,SIV CAPITL FPO [SIV],7102920,Industrials,Rental & Leasing Services
SIX.AX,SPRINTEX FPO [SIX],29191074,Consumer Cyclical,Auto Parts
SKC.AX,SKYCITY FPO NZX [SKC],976863360,Consumer Cyclical,Resorts & Casinos
SKK.AX,STAKK FPO [SKK],16600640,Technology,Software - Application
SKM.AX,SKYLARK FPO [SKM],22147586,Basic Materials,Other Industrial Metals & Mining
SKN.AX,SKNELEMENT FPO [SKN],2680131,Consumer Defensive,Household & Personal Products
SKO.AX,SERKO FPO NZX [SKO],425556896,Technology,Software - Infrastructure
SKS.AX,SKS TECH FPO [SKS],253278192,Industrials,Electrical Equipment & Parts
SKT.AX,SKY NET TV FPO NZX [SKT],339174976,Communication Services,Entertainment
SKY.AX,SKYMETALS FPO [SKY],36956556,Basic Materials,Gold
SLB.AX,STELAR FPO [SLB],4067705,Basic Materials,Other Industrial Metals & Mining
SLC.AX,SUPERLOOP FPO [SLC],1080049920,Communication Services,Telecom Services
SLH.AX,SILK LOGIS FPO [SLH],170842224,Industrials,Integrated Freight & Logistics
SLM.AX,SOLIS CDI 1:1 [SLM],6884655,Basic Materials,Copper
SLS.AX,SOLSTICE FPO [SLS],14047180,Basic Materials,Other Industrial Metals & Mining
SLX.AX,SILEX FPO [SLX],1391650432,Technology,Semiconductors
SLZ.AX,SULTAN FPO [SLZ],1388820,Basic Materials,Other Industrial Metals & Mining
SM1.AX,SYNLAIT FPO NZX [SM1],226199264,Consumer Defensive,Packaged Foods
SMG.AX,N/A,N/A,N/A,N/A
SMI.AX,SANTANAMIN FPO [SMI],296308064,Basic Materials,Other Precious Metals & Mining
SMM.AX,SOMERSET FPO [SMM],2869669,Basic Materials,Other Industrial Metals & Mining
SMN.AX,STRUCT MON CDI 1:1 [SMN],77433816,Technology,Scientific & Technical Instruments
SMP.AX,SMARTPAY FPO NZX [SMP],129908216,Technology,Software - Infrastructure
SMR.AX,STANMORE FPO [SMR],2695162112,Basic Materials,Coking Coal
SMS.AX,STAR MIN FPO [SMS],4141438,Basic Materials,Gold
SMX.AX,STRATAMINE FPO [SMX],4961190,N/A,N/A
SNC.AX,SANDON FPO [SNC],116793904,Financial Services,Asset Management
SND.AX,SAUNDERS FPO [SND],123243000,Industrials,Engineering & Construction
SNG.AX,SIRENGOLD FPO [SNG],11605463,Basic Materials,Gold
SNL.AX,SUPPLY NET FPO [SNL],1473449600,Consumer Cyclical,Auto Parts
SNS.AX,SENSEN FPO [SNS],28549368,Technology,Software - Infrastructure
SNT.AX,SYNTARA FPO [SNT],123170584,Healthcare,Drug Manufacturers - Specialty & Generic
SNX.AX,SIERRA NEV CDI FORUS [SNX],6532679,Basic Materials,Gold
SNZ.AX,SUMMERSET FPO NZX [SNZ],2826414848,Healthcare,Medical Care Facilities
SOC.AX,SOCO CORP FPO [SOC],17367500,Technology,Information Technology Services
SOL.AX,SOUL W.H. FPO [SOL],12341354496,Financial Services,Capital Markets
SOM.AX,SOMNOMED FPO [SOM],96168056,Healthcare,Medical Devices
SOP.AX,SYNERTEC FPO [SOP],28044038,Industrials,Engineering & Construction
SOR.AX,STRAT ELE FPO [SOR],20158744,Financial Services,Asset Management
SP3.AX,SPECTUR FPO [SP3],4314100,Industrials,Security & Protection Services
SP8.AX,STREAMPLAY FPO [SP8],9204560,Communication Services,Electronic Gaming & Multimedia
SPA.AX,SPACETALK FPO [SPA],10523106,Communication Services,Telecom Services
SPD.AX,SOUTHPALL FPO [SPD],51386748,Basic Materials,Other Precious Metals & Mining
SPG.AX,SPCGLOBAL FPO [SPG],210350384,Consumer Defensive,Packaged Foods
SPK.AX,SPARK NZ FPO NZX [SPK],4813074432,Communication Services,Telecom Services
SPL.AX,STARPHARMA FPO [SPL],45991772,Healthcare,Biotechnology
SPN.AX,SPARC TECH FPO [SPN],22530154,Basic Materials,Specialty Chemicals
SPQ.AX,SUPERIOR FPO [SPQ],13019161,Basic Materials,Other Industrial Metals & Mining
SPR.AX,SPARTAN FPO [SPR],2035025280,Basic Materials,Gold
SPX.AX,SPENDA FPO [SPX],41536980,Technology,Software - Infrastructure
SPZ.AX,SMART PARK FPO [SPZ],293392672,Industrials,Infrastructure Operations
SQ2.AX,BLOCK INC CDI 1:1 [SQ2],86278397952,Technology,Software - Infrastructure
SQX.AX,SQXRES FPO [SQX],2562500,Basic Materials,Other Industrial Metals & Mining
SRG.AX,SRGGLOBAL FPO [SRG],797159872,Industrials,Engineering & Construction
SRH.AX,SAFEROADS FPO [SRH],1791921,Industrials,Industrial Distribution
SRI.AX,SIPA RES. FPO [SRI],3988362,Basic Materials,Gold
SRJ.AX,SRJTECHNO CDI 1:1 [SRJ],31800692,Energy,Oil & Gas Equipment & Services
SRK.AX,STRIKE FPO [SRK],7945000,Basic Materials,Other Industrial Metals & Mining
SRL.AX,SUNRISE FPO [SRL],22556876,Industrials,Pollution & Treatment Controls
SRN.AX,SUREFIRE FPO [SRN],7248930,Basic Materials,Other Industrial Metals & Mining
SRR.AX,SARAMA CDI 1:1 [SRR],10438110,Basic Materials,Gold
